id,name,software,menu,description,shortcut,addon,difficulty,tags,intent_categories,object_types,outcomes,icon,gif,source
,Scale NU,Grasshopper,Transform — Euclidean,"Scales geometry non-uniformly with independent factors along a plane's X, Y and Z axes. Ideal for stretching a prototype panel to fit varying bay widths.",,Native,intermediate,transform|euclidean|scaling|non-uniform,transform,curve|surface|solid|mesh,scale,,,https://grasshopperdocs.com/components/grasshoppertransform/scaleNU.html
,Series,Grasshopper,Sets — Sequence,"Generates an arithmetic sequence from a start value, step size and count. It is the workhorse for regular spacing — grid setting-out, floor levels and repeated offsets all begin here.",,Native,beginner,sets|sequence|series|parametric,create,,array,,,https://grasshopperdocs.com/components/grasshoppersets/series.html
,Shatter,Grasshopper,Curve — Division,"Cuts a curve into pieces at a list of parameters, keeping every fragment. Pair it with intersection or closest-point components to break curves exactly where they meet other geometry.",,Native,intermediate,curve|division|split|fragments,edit,curve,split|cut,,,https://grasshopperdocs.com/components/grasshoppercurve/shatter.html
,Shift List,Grasshopper,Sets — List,"Offsets the order of a list by a number of steps, with or without wrapping. Shifting a copy of a point list by one against the original is the classic way to draw lines between consecutive points.",,Native,intermediate,sets|list|offset|order,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/shiftList.html
,Simplify Tree,Grasshopper,Sets — Tree,"Removes redundant path segments that all branches share, shortening paths without changing the data. Simplifying keeps trees legible and helps components with different sources line up.",,Native,intermediate,sets|tree|data tree|cleanup,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/simplifyTree.html
,Sine,Grasshopper,Maths — Trig,"Computes the sine of an angle given in radians. A building block for wave-like patterns, facade modulation and circular motion.",,Native,intermediate,maths|trig|trigonometry|wave,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/sine.html
,Smaller Than,Grasshopper,Maths — Operators,"Tests whether the first value is less than the second, outputting True or False per item. Often paired with Dispatch to split a list around a threshold.",,Native,beginner,maths|operators|logic|comparison,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/smallerThan.html
,Smooth Mesh,Grasshopper,Mesh — Util,"Relaxes mesh vertices towards the average of their neighbours over several iterations, softening the form. Use it to ease noisy scan data or organically round a faceted model.",,Native,intermediate,mesh|smooth|relax,edit,mesh,smooth,,,https://grasshopperdocs.com/components/grasshoppermesh/smoothMesh.html
,Solid Difference,Grasshopper,Intersect — Shape,"Subtracts one set of closed breps from another, cutting holes and voids. The standard way to punch window openings or carve courtyards from a massing.",,Native,intermediate,intersect|boolean|difference|solid,edit,solid,cut,,,https://grasshopperdocs.com/components/grasshopperintersect/solidDifference.html
,Solid Intersection,Grasshopper,Intersect — Shape,Keeps only the volume shared by two sets of closed breps. Use it to clip masses to zoning envelopes or find overlapping volumes between disciplines.,,Native,intermediate,intersect|boolean|intersection|solid,edit,solid,cut,,,https://grasshopperdocs.com/components/grasshopperintersect/solidIntersection.html
,Solid Union,Grasshopper,Intersect — Shape,"Merges overlapping closed breps into a single solid, dissolving internal faces. Use it to fuse massing blocks before area, volume or facade operations.",,Native,intermediate,intersect|boolean|union|solid,edit,solid,join,,,https://grasshopperdocs.com/components/grasshopperintersect/solidUnion.html
,Sort List,Grasshopper,Sets — List,"Sorts numeric keys ascending and reorders any synchronised lists along with them. Sort points by height, panels by area, or results by score, then take the extremes with List Item.",,Native,intermediate,sets|list|sort|order,organise|analyse,,,,,https://grasshopperdocs.com/components/grasshoppersets/sortList.html
,Sphere,Grasshopper,Surface — Primitive,"Creates a sphere from a base plane and radius. Use it for markers, domes and boolean tooling shapes.",,Native,beginner,surface|primitive|sphere,create,solid|surface,,,,https://grasshopperdocs.com/components/grasshoppersurface/sphere.html
,Split Brep,Grasshopper,Intersect — Shape,"Splits a brep with a cutting brep or surface, keeping every resulting piece. Unlike a boolean it discards nothing, so you choose which fragments to keep afterwards with List Item or Cull.",,Native,intermediate,intersect|split|cutting|solid,edit,solid|surface,split|cut,,,https://grasshopperdocs.com/components/grasshopperintersect/splitBrep.html
,Split List,Grasshopper,Sets — List,"Cuts a list into two at a chosen index, outputting both halves. Use it to separate a leading group from the remainder without losing anything.",,Native,beginner,sets|list|split,organise,,split,,,https://grasshopperdocs.com/components/grasshoppersets/splitList.html
,Square Grid,Grasshopper,Vector — Grid,"Generates a grid of square cells with their corner points, given a base plane, cell size and extent counts. A ready-made setting-out grid for panelling, columns or urban studies.",,Native,beginner,vector|grid|setting out|cells,create,point|curve,array,,,https://grasshopperdocs.com/components/panelingtools/squareGrid.html
,Sub List,Grasshopper,Sets — List,"Extracts a contiguous slice of a list defined by a domain of indices. Use it to isolate, say, items 10 to 20 from a long sequence.",,Native,intermediate,sets|list|slice|selection,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/subList.html
,Subtraction,Grasshopper,Maths — Operators,"Subtracts the second input from the first. Use it for offsets between values, differences of coordinates or countdowns in sequences.",,Native,beginner,maths|operators|arithmetic,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/subtraction.html
,Surface,Grasshopper,Params — Geometry,A container parameter for untrimmed or trimmed surfaces. Reference surfaces from the Rhino model or store intermediate results so later parts of the graph read clearly.,,Native,beginner,params|parametric|container|data,organise,surface,,,,https://www.grasshopper3d.com/
,Surface Closest Point,Grasshopper,Surface — Analysis,"Finds the nearest point on a surface to a sample point, with its UV coordinates and distance. Use it to project points onto skins or measure how far elements sit from a reference surface.",,Native,intermediate,surface|analysis|proximity|uv,analyse,surface|point,measure,,,https://grasshopperdocs.com/components/grasshoppersurface/surfaceClosestPoint.html
,Surface From Points,Grasshopper,Surface — Freeform,"Builds a surface through a rectangular grid of points, given the count in one direction. Use it to reconstruct terrain or freeform skins from ordered point data.",,Native,intermediate,surface|freeform|points|grid|terrain,create,surface|point,,,,https://grasshopperdocs.com/components/grasshoppersurface/surfaceFromPoints.html
,Surface Morph,Grasshopper,Transform — Morph,"Maps geometry from a reference box onto a surface domain with a height range, draping objects across the skin. Use it to spread ribs, patterns or components over doubly curved surfaces.",,Native,advanced,transform|morph|surface|panelling|deformation,transform,curve|surface|solid|mesh,,,,https://grasshopperdocs.com/components/grasshoppertransform/surfaceMorph.html
,Sweep1,Grasshopper,Surface — Freeform,"Sweeps one or more section profiles along a single rail curve to form a surface. Use it for handrails, edge beams and any element defined by a profile travelling a path.",,Native,intermediate,surface|freeform|sweep|rail,create,curve|surface,,,,https://grasshopperdocs.com/components/grasshoppersurface/sweep1.html
,Sweep2,Grasshopper,Surface — Freeform,"Sweeps sections along two rail curves, giving control over both edges of the resulting surface. Choose it over Sweep1 when the surface must respect two distinct boundaries, like a canopy between two beams.",,Native,intermediate,surface|freeform|sweep|rails,create,curve|surface,,,,https://grasshopperdocs.com/components/grasshoppersurface/sweep2.html
,Tangent,Grasshopper,Maths — Trig,Computes the tangent of an angle given in radians. Useful for slope calculations and converting angles to gradients.,,Native,intermediate,maths|trig|trigonometry,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/tangent.html
,Text,Grasshopper,Params — Primitive,"A container for text strings. Useful for labels, file paths and any wire that carries words rather than numbers.",,Native,beginner,params|parametric|data|text,organise,,,,,https://grasshopperdocs.com/components/geomgymifc/text.html
,Text Join,Grasshopper,Sets — Text,Merges a list of strings into a single string with a separator between entries. Ideal for building comma-separated exports or multi-line schedule text.,,Native,beginner,sets|text|string|join,organise|document,,join,,,https://grasshopperdocs.com/components/grasshoppersets/textJoin.html
,Text Split,Grasshopper,Sets — Text,Breaks a string into a list wherever separator characters occur. Use it to parse imported data such as CSV lines into individual values.,,Native,beginner,sets|text|string|parse,organise,,split,,,https://grasshopperdocs.com/components/grasshoppersets/textSplit.html
,Text Tag,Grasshopper,Display — Dimensions,"Draws small screen-aligned text labels at points in the viewport, purely as a preview. Use it to tag indices or values on geometry while debugging a definition.",,Native,beginner,display|dimensions|labels|debug,visualise|document,point|annotation,annotate,,,https://grasshopperdocs.com/components/grasshopperdisplay/textTag.html
,Text Tag 3D,Grasshopper,Display — Dimensions,"Places true 3D text of a set size and orientation at given locations, and it bakes to Rhino text. Use it to label panels, levels or grid lines in a way that survives baking.",,Native,beginner,display|dimensions|labels|annotation,visualise|document,point|annotation,annotate,,,https://grasshopperdocs.com/components/grasshopperdisplay/textTag3D.html
,Tree Branch,Grasshopper,Sets — Tree,Retrieves the list stored at a specific branch path of a tree. It is List Item's counterpart one level up: use it to isolate a single row from a grid of data.,,Native,intermediate,sets|tree|data tree|selection,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/treeBranch.html
,Tree Statistics,Grasshopper,Sets — Tree,"Reports a tree's structure: its paths, the item count per branch and the total branch count. Wire it into panels to understand exactly how data is organised before restructuring it.",,Native,intermediate,sets|tree|data tree|inspect|debug,analyse|organise,,measure,,,https://grasshopperdocs.com/components/grasshoppersets/treeStatistics.html
,Triangulate,Grasshopper,Mesh — Util,Converts the quads in a mesh into triangles. Triangulated meshes are required by many structural and fabrication workflows because triangles are always planar.,,Native,intermediate,mesh|triangulate|faces|fabrication,edit,mesh,split,,,https://grasshopperdocs.com/components/grasshoppermesh/triangulate.html
,Trim Solid,Grasshopper,Intersect — Shape,Removes the parts of a solid that fall inside (or outside) a trimming solid. A directional alternative to Split Brep when you know which side to discard.,,Native,intermediate,intersect|trim|cutting|solid,edit,solid,cut,,,https://grasshopperdocs.com/components/grasshopperintersect/trimSolid.html
,Trim Tree,Grasshopper,Sets — Tree,"Merges the outermost branches of a tree, reducing its depth by a chosen number of levels. Use it to step back up the hierarchy after operations that grafted data.",,Native,advanced,sets|tree|data tree|depth,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/trimTree.html
,Tween Curve,Grasshopper,Curve — Spline,"Generates an intermediate curve between two input curves at a chosen blend factor. Use a series of factors to produce graded families of curves, such as roof ribs morphing across a span.",,Native,intermediate,curve|spline|tween|blend|interpolation,create,curve,,,,https://grasshopperdocs.com/components/grasshoppercurve/tweenCurve.html
,Twist,Grasshopper,Transform — Morph,"Twists geometry around an axis line by an angle, with optional infinite extents. The classic tower-massing move: a straight extrusion becomes a twisting form in one component.",,Native,intermediate,transform|morph|twist|massing,transform,curve|surface|solid|mesh,rotate,,,https://grasshopperdocs.com/components/grasshoppertransform/twist.html
,Unit X,Grasshopper,Vector — Vector,Outputs a vector along the world X axis with a settable length factor. A convenient shorthand wherever a horizontal direction is needed.,,Native,beginner,vector|direction|axis,create,,move,,,https://grasshopperdocs.com/components/grasshoppervector/unitX.html
,Unit Y,Grasshopper,Vector — Vector,Outputs a vector along the world Y axis with a settable length factor. Use it for translations and array directions in plan.,,Native,beginner,vector|direction|axis,create,,move,,,https://grasshopperdocs.com/components/grasshoppervector/unitY.html
,Unit Z,Grasshopper,Vector — Vector,"Outputs a vector along the world Z axis with a settable length factor. The default choice for vertical moves and extrusions, such as giving walls height.",,Native,beginner,vector|direction|axis|vertical,create,,move,,,https://grasshopperdocs.com/components/grasshoppervector/unitZ.html
,Unitize,Grasshopper,Vector — Vector,"Rescales a vector to length one, keeping only its direction. Unit vectors are the safest input for frames, normals and controlled offsets.",,Native,intermediate,vector|magnitude|normalise,edit,,,,,https://www.grasshopper3d.com/
,Value List,Grasshopper,Params — Input,"A drop-down (or cycle/check-list) of named values you define, outputting the item the user picks. Use it to offer a controlled set of options, such as preset dimensions or mode switches.",,Native,beginner,params|input|interactive|options,create|organise,,,,,https://grasshopperdocs.com/components/grasshopperparams/valueList.html
,Vector 2Pt,Grasshopper,Vector — Vector,"Creates the vector pointing from one point to another, with an option to unitise it, and reports its length. Use it to aim geometry at targets or to measure directed offsets.",,Native,beginner,vector|direction|between points,create|analyse,point,move|measure,,,https://grasshopperdocs.com/components/grasshoppervector/vector2Pt.html
,Vector Length,Grasshopper,Vector — Vector,"Measures the magnitude of a vector. Combine with Vector 2Pt as an alternative to Distance, or use it to check normals and forces.",,Native,beginner,vector|magnitude|measurement,analyse,,measure,,,https://grasshopperdocs.com/components/grasshoppervector/vectorLength.html
,Vector XYZ,Grasshopper,Vector — Vector,"Builds a vector from X, Y and Z components. Vectors carry direction and magnitude, driving translations, extrusions and orientation throughout Grasshopper.",,Native,beginner,vector|direction|parametric,create,,move,,,https://grasshopperdocs.com/components/grasshoppervector/vectorXYZ.html
,Volume,Grasshopper,Surface — Analysis,"Computes the volume and centroid of closed breps and meshes. Use it for massing studies, cut-and-fill balances and material quantities.",,Native,beginner,surface|analysis|volume|centroid|massing,analyse|document,solid|mesh,measure,,,https://grasshopperdocs.com/components/grasshoppersurface/volume.html
,Voronoi,Grasshopper,Mesh — Triangulation,"Generates the Voronoi diagram of a point set: planar cells where each cell contains the region closest to one point. A favourite generator for organic facade patterns, paving and spatial partitions.",,Native,intermediate,mesh|triangulation|voronoi|pattern|cells,create,curve|point,array,,,https://grasshopperdocs.com/components/grasshoppermesh/voronoi.html
,Voronoi 3D,Grasshopper,Mesh — Triangulation,"Computes volumetric Voronoi cells around points within a box, outputting closed cell breps. Use it for porous massing studies and cellular structural concepts.",,Native,advanced,mesh|triangulation|voronoi|3d|cells,create,solid|point,array|split,,,https://grasshopperdocs.com/components/grasshoppermesh/voronoi3D.html
,Weave,Grasshopper,Sets — List,"Merges several lists into one by following a repeating index pattern, interleaving their items. It is the inverse of Dispatch and rebuilds ordered sequences from separated groups.",,Native,intermediate,sets|list|merge|pattern,organise,,join,,,https://grasshopperdocs.com/components/grasshoppersets/weave.html
,Weld Mesh,Grasshopper,Mesh — Util,"Merges coincident mesh vertices whose normals differ by less than a threshold angle, smoothing shading across seams. Weld after joining so a panelised mesh reads as a continuous skin.",,Native,intermediate,mesh|weld|vertices|smooth,edit,mesh,smooth|join,,,https://grasshopperdocs.com/components/grasshoppermesh/weldMesh.html
,XY Plane,Grasshopper,Vector — Plane,"Outputs a plane aligned with the world XY axes at a chosen origin. Planes act as local coordinate systems, so this is the default base for rectangles, circles and transforms in plan.",,Native,beginner,vector|plane|coordinate system,create,,,,,https://grasshopperdocs.com/components/grasshoppervector/xYPlane.html
,XZ Plane,Grasshopper,Vector — Plane,Outputs a plane aligned with the world XZ axes at a chosen origin — effectively a front elevation plane. Use it to draw and array geometry vertically.,,Native,beginner,vector|plane|coordinate system|elevation,create,,,,,https://grasshopperdocs.com/components/grasshoppervector/xZPlane.html
,YZ Plane,Grasshopper,Vector — Plane,Outputs a plane aligned with the world YZ axes at a chosen origin — a side elevation plane. Useful for sections and lateral setting-out.,,Native,beginner,vector|plane|coordinate system|elevation,create,,,,,https://grasshopperdocs.com/components/grasshoppervector/yZPlane.html
,Octopus,Grasshopper,Params — Util,"A multi-objective evolutionary solver that explores trade-offs between several fitness values at once, presenting the Pareto front of best compromises. Use it when goals conflict, such as maximising daylight while minimising solar gain.",,Octopus,advanced,octopus|optimisation|multi-objective|pareto|solver,analyse,,,,,https://www.grasshopper3d.com/
,Nest,Grasshopper,OpenNest — Nesting,"Arranges flat closed curves efficiently onto stock sheets of given sizes, rotating and packing parts to minimise waste. The essential step between unrolled panels and CNC cutting files.",,OpenNest,advanced,opennest|nesting|fabrication|cnc|sheets,organise|document,curve,array|move|rotate,,,https://www.grasshopper3d.com/
,Tween Consecutive Curves,Grasshopper,Pufferfish — Tween,"Tweens through a whole list of curves in order, inserting intermediate curves between each consecutive pair. Ideal for densifying a sparse set of sections before lofting.",,Pufferfish,intermediate,pufferfish|tween|interpolation|curves|sections,create,curve,,,,https://www.grasshopper3d.com/
,Tween Two Curves,Grasshopper,Pufferfish — Tween,"Generates any number of intermediate curves between two boundary curves, with matching and interpolation options beyond the native tween. Use it for graded rib systems and smooth transitions between profiles.",,Pufferfish,intermediate,pufferfish|tween|interpolation|curves|transition,create,curve,,,,https://www.grasshopper3d.com/
,Tween Two Surfaces,Grasshopper,Pufferfish — Tween,Creates intermediate surfaces blending between two input surfaces. Use it to morph a roof between two design states or generate layered shell studies.,,Pufferfish,intermediate,pufferfish|tween|interpolation|surfaces|transition,create,surface,,,,https://www.grasshopper3d.com/
,Wallacei X,Grasshopper,Wallacei — Wallacei,"A multi-objective evolutionary engine with rich analytics for exploring the results: clustering, parallel-coordinate plots and generation-by-generation selection. Use it for rigorous design-space exploration where understanding the population matters as much as the single best answer.",,Wallacei,advanced,wallacei|optimisation|multi-objective|evolutionary|analytics,analyse|visualise,,,,,https://www.grasshopper3d.com/
,Catmull-Clark Subdivision,Grasshopper,Weaverbird — Subdivision,"Subdivides a mesh using the Catmull-Clark scheme, rounding the form towards a smooth limit surface with each iteration. The classic way to turn a coarse box-modelled mass into a refined organic shape.",,Weaverbird,intermediate,weaverbird|subdivision|smooth|mesh modelling,edit,mesh,smooth,,,https://www.grasshopper3d.com/
,Loop Subdivision,Grasshopper,Weaverbird — Subdivision,"Subdivides triangular meshes with the Loop scheme, smoothing while keeping an all-triangle topology. Prefer it over Catmull-Clark when downstream tools expect triangles.",,Weaverbird,intermediate,weaverbird|subdivision|smooth|triangles,edit,mesh,smooth,,,https://www.grasshopper3d.com/
,Mesh Thicken,Grasshopper,Weaverbird — Transform,"Gives a mesh solid thickness by offsetting it and stitching the edges closed. Use it to turn panelised skins and lattices into printable, buildable solids.",,Weaverbird,intermediate,weaverbird|thickness|offset|solid|fabrication,edit,mesh,thicken|offset,,,https://www.grasshopper3d.com/
,Picture Frame,Grasshopper,Weaverbird — Transform,"Replaces each mesh face with a frame by insetting a hole into it, keeping the border. Applied before thickening, it converts any mesh into a cellular lattice or gridshell-like screen.",,Weaverbird,intermediate,weaverbird|frame|openings|lattice|pattern,edit,mesh,offset,,,https://www.grasshopper3d.com/
